timestamp,latitude,longitude,altitude_m,speed_knots,course_deg,fix_quality,sats_used,hdop,pdop,vdop,total_sats_in_view,avg_cn0,horizontal_error_m
2020-02-07T02:21:57,37.42395233333333,-122.090257,0.4,0.004,151.95,5,12,0.75,1.4,1.18,11,37.91379310344828,0.47201298345797843
2020-02-07T02:21:58,37.42395233333333,-122.090257,0.4,0.001,151.95,5,12,0.75,1.4,1.18,11,37.86206896551724,0.47189717477411486
2020-02-07T02:21:59,37.42395233333333,-122.090257,0.4,0.008,151.95,5,12,0.75,1.4,1.18,11,36.827586206896555,0.4707351267702798
2020-02-07T02:22:00,37.42395233333333,-122.090257,0.4,0.003,151.94,5,12,0.75,1.4,1.18,11,37.189655172413794,0.47081254192809713
2020-02-07T02:22:01,37.423952166666666,-122.090257,0.4,0.011,151.95,5,12,0.75,1.4,1.18,11,37.56896551724138,0.4567639175681658
2020-02-07T02:22:02,37.423952166666666,-122.090257,0.4,0.005,151.95,5,12,0.75,1.4,1.18,11,37.3448275862069,0.45734663223211913
2020-02-07T02:22:03,37.42395233333333,-122.09025683333333,0.4,0.014,151.95,5,12,0.75,1.4,1.18,11,37.672413793103445,0.4635349312025659
2020-02-07T02:22:04,37.42395233333333,-122.090257,0.4,0.008,151.95,4,12,0.75,1.4,1.18,11,36.41379310344828,0.4753055547658297
2020-02-07T02:22:05,37.42395233333333,-122.090257,0.4,0.03,151.95,5,12,0.75,1.4,1.18,11,38.06896551724138,0.475945548140893
2020-02-07T02:22:06,37.423952166666666,-122.09025683333333,0.4,0.021,151.94,5,12,0.75,1.4,1.18,11,37.37931034482759,0.4532721557990689
2020-02-07T02:22:07,37.423952166666666,-122.09025683333333,0.4,0.008,151.95,5,12,0.75,1.4,1.18,11,38.206896551724135,0.4549075683572233
2020-02-07T02:22:08,37.42395233333333,-122.09025683333333,0.4,0.014,151.94,5,12,0.75,1.4,1.18,11,37.758620689655174,0.470534366540909
2020-02-07T02:22:09,37.42395233333333,-122.090257,0.4,0.024,151.96,4,12,0.75,1.4,1.18,11,37.05357142857143,0.48132383733524087
2020-02-07T02:22:10,37.42395233333333,-122.090257,0.4,0.011,151.95,5,12,0.75,1.4,1.18,11,37.333333333333336,0.4808902353550104
2020-02-07T02:22:11,37.42395233333333,-122.09025683333333,0.4,0.015,151.96,5,12,0.75,1.4,1.18,11,37.758620689655174,0.4700538552202853
2020-02-07T02:22:12,37.42395233333333,-122.09025683333333,0.4,0.01,151.95,5,12,0.77,1.46,1.24,11,37.58620689655172,0.46904992710966387
2020-02-07T02:22:13,37.42395233333333,-122.09025683333333,0.4,0.013,151.96,5,12,0.77,1.46,1.24,11,37.30508474576271,0.4680530884617047
2020-02-07T02:22:14,37.42395233333333,-122.09025683333333,0.4,0.008,151.98,5,12,0.77,1.46,1.24,11,37.932203389830505,0.46635273750017475
2020-02-07T02:22:15,37.42395233333333,-122.09025683333333,0.4,0.008,151.98,5,12,0.75,1.4,1.18,11,37.25423728813559,0.4646863245826616
2020-02-07T02:22:16,37.42395233333333,-122.09025683333333,0.4,0.014,151.98,5,12,0.75,1.4,1.18,11,37.271186440677965,0.4631586228058024
2020-02-07T02:22:17,37.42395233333333,-122.09025683333333,0.4,0.007,151.98,5,12,0.75,1.4,1.18,11,37.33898305084746,0.461358813469681
2020-02-07T02:22:18,37.42395233333333,-122.09025683333333,0.4,0.01,151.99,5,12,0.75,1.4,1.18,11,37.43103448275862,0.45999350530042893
2020-02-07T02:22:19,37.42395233333333,-122.09025683333333,0.4,0.01,151.98,5,12,0.75,1.4,1.18,11,37.824561403508774,0.45991293082526474
2020-02-07T02:22:20,37.42395233333333,-122.09025683333333,0.4,0.009,151.98,5,12,0.75,1.4,1.18,11,37.6140350877193,0.46021994644728603
2020-02-07T02:22:21,37.42395233333333,-122.09025683333333,0.4,0.005,151.99,5,12,0.75,1.4,1.18,11,37.87719298245614,0.460813161591127
2020-02-07T02:22:22,37.42395233333333,-122.09025683333333,0.4,0.008,151.98,5,12,0.75,1.4,1.18,11,37.96491228070175,0.4612676799865097
2020-02-07T02:22:23,37.42395233333333,-122.09025683333333,0.4,0.004,151.99,5,12,0.75,1.4,1.18,11,37.91228070175438,0.4627523294420323
2020-02-07T02:22:24,37.42395233333333,-122.09025683333333,0.4,0.007,151.99,5,12,0.75,1.4,1.18,11,37.63793103448276,0.4635419424674831
2020-02-07T02:22:25,37.42395233333333,-122.09025683333333,0.4,0.01,152.0,5,12,0.75,1.4,1.18,11,37.293103448275865,0.4624801038937564
2020-02-07T02:22:26,37.42395233333333,-122.09025683333333,0.4,0.006,152.0,5,12,0.75,1.4,1.18,11,37.46551724137931,0.46163976360482584
2020-02-07T02:22:27,37.42395233333333,-122.09025683333333,0.4,0.007,152.0,5,12,0.75,1.4,1.18,11,37.44827586206897,0.4601889068841873
2020-02-07T02:22:28,37.42395233333333,-122.09025683333333,0.4,0.011,152.01,5,12,0.75,1.4,1.18,11,37.48275862068966,0.4590926171223714
2020-02-07T02:22:29,37.42395233333333,-122.09025683333333,0.4,0.009,151.99,5,12,0.75,1.39,1.18,11,37.43103448275862,0.4590506759734916
2020-02-07T02:22:30,37.42395233333333,-122.09025683333333,0.4,0.01,151.99,5,12,0.78,1.46,1.24,11,37.12068965517241,0.4598254624208397
